rounds,seed,question_index,effect
10,127,6002,0.0
10,127,6059,-0.25
10,127,6076,0.0
10,127,6109,0.0
10,127,6110,0.75
10,127,6117,0.0
10,127,6119,0.0
10,127,6142,-0.5
10,127,6191,0.0
10,127,6244,0.75
10,127,6273,0.0
10,127,6280,0.0
10,127,6406,0.0
10,127,6419,0.0
10,127,6424,0.0
10,127,6431,0.0
10,127,6459,0.0
10,127,6461,0.0
10,127,6497,0.0
10,127,6518,0.0
10,127,6531,-0.5
10,127,6577,0.0
10,127,6578,-0.5
10,127,6579,0.0
10,127,6580,0.0
10,127,6656,-0.25
10,127,6659,0.0
10,127,6663,0.0
10,127,6717,0.5
10,127,6729,0.0
10,127,6737,0.0
10,127,6767,0.0
10,127,6777,0.0
10,127,6782,0.0
10,127,6792,0.0
10,127,6826,0.0
10,127,6837,0.75
10,127,6840,0.75
10,127,6850,0.0
10,127,6861,0.0
10,127,6911,0.0
10,127,6925,0.0
10,127,7001,0.0
10,127,7028,0.0
10,127,7037,0.75
10,127,7062,0.0
10,127,7089,-0.25
10,127,7108,-0.5
10,127,7127,0.0
10,127,7130,0.0
10,127,7171,0.0
10,127,7187,0.0
10,127,7204,0.0
10,127,7206,-0.25
10,127,7245,0.0
10,127,7249,0.0
10,127,7274,-0.75
10,127,7285,0.0
10,127,7287,0.0
10,127,7339,0.0
10,127,7369,0.0
10,127,7379,0.25
10,127,7414,0.0
10,127,7440,-0.25
30,127,5,-0.16666666666666663
30,127,21,0.0
30,127,27,0.75
30,127,67,0.5
30,127,71,0.0
30,127,122,0.0
30,127,133,0.0
30,127,163,0.0
30,127,164,0.9166666666666666
30,127,172,0.0
30,127,177,0.0
30,127,185,0.0
30,127,189,0.0
30,127,195,0.0
30,127,220,0.0
30,127,241,0.0
30,127,260,0.0
30,127,264,-0.9166666666666666
30,127,272,0.0
30,127,295,0.0
30,127,355,-0.75
30,127,376,0.0
30,127,407,0.9166666666666666
30,127,431,0.3333333333333333
30,127,450,0.9166666666666666
30,127,468,0.5833333333333334
30,127,484,0.0
30,127,487,0.75
30,127,511,0.0
30,127,518,0.0
30,127,525,0.16666666666666666
30,127,529,0.0
30,127,552,0.0
30,127,560,0.0
30,127,594,-0.33333333333333337
30,127,612,0.0
30,127,620,0.0
30,127,646,0.0
30,127,648,-0.5833333333333333
30,127,656,0.0
30,127,665,0.0
30,127,669,-0.5833333333333333
30,127,676,-0.16666666666666663
30,127,695,0.75
30,127,701,0.0
30,127,715,-0.25
30,127,725,0.0
30,127,726,0.0
30,127,745,0.0
30,127,751,0.5833333333333334
30,127,773,0.0
30,127,802,0.0
30,127,803,0.0
30,127,892,0.0
30,127,918,0.0
30,127,931,0.0
30,127,973,0.0
30,127,989,0.0
30,127,1022,0.0
30,127,1023,0.0
30,127,1034,0.0
30,127,1064,0.9166666666666666
30,127,1072,0.0
30,127,1088,0.0
30,127,1095,-0.16666666666666663
30,127,1097,0.0
30,127,1099,0.0
30,127,1123,0.0
30,127,1147,0.0
30,127,1157,-0.16666666666666663
30,127,1170,0.16666666666666666
30,127,1190,0.0
30,127,1206,0.0
30,127,1219,0.0
30,127,1249,-0.5
30,127,1288,0.0
30,127,1310,-0.16666666666666663
30,127,1331,0.0
30,127,1353,0.0
30,127,1354,0.0
30,127,1356,0.0
30,127,1358,0.0
30,127,1379,0.16666666666666666
30,127,1396,-0.41666666666666663
30,127,1402,-0.16666666666666663
30,127,1424,0.3333333333333333
30,127,1469,0.0
30,127,1476,0.0
30,127,1499,-0.16666666666666663
30,127,1525,0.0
30,127,1548,-0.33333333333333337
30,127,1564,-0.16666666666666663
30,127,1577,0.0
30,127,1609,0.0
30,127,1622,0.0
30,127,1662,0.0
30,127,1681,-0.25
30,127,1684,0.0
30,127,1689,0.0
30,127,1746,0.0
30,127,1779,0.0
30,127,1784,0.0
30,127,1794,0.0
30,127,1839,0.0
30,127,1859,-0.16666666666666663
30,127,1883,0.0
30,127,1885,0.0
30,127,1980,0.0
30,127,1987,0.0
30,127,2019,0.0
30,127,2065,0.0
30,127,2088,-0.5833333333333333
30,127,2096,0.0
30,127,2193,0.3333333333333333
30,127,2227,0.0
30,127,2243,0.0
30,127,2248,0.0
30,127,2259,0.0
30,127,2289,-0.41666666666666663
30,127,2295,0.0
30,127,2335,0.0
30,127,2340,0.16666666666666666
30,127,2398,0.0
30,127,2400,0.0
30,127,2432,-0.16666666666666663
30,127,2438,0.0
30,127,2445,-0.16666666666666663
30,127,2484,0.0
30,127,2555,0.16666666666666666
30,127,2578,0.0
30,127,2598,0.0
30,127,2600,0.0
30,127,2611,0.75
30,127,2666,-0.33333333333333337
30,127,2672,0.0
30,127,2679,0.0
30,127,2693,0.9166666666666666
30,127,2716,0.0
30,127,2753,0.0
30,127,2760,0.16666666666666666
30,127,2771,0.0
30,127,2787,0.16666666666666666
30,127,2789,-0.33333333333333337
30,127,2798,-0.33333333333333337
30,127,2813,0.0
30,127,2824,-0.33333333333333337
30,127,2859,0.0
30,127,2894,0.0
30,127,2917,0.0
30,127,2942,-0.5833333333333333
30,127,2957,0.0
30,127,3030,0.0
30,127,3064,-0.25
30,127,3084,0.3333333333333333
30,127,3108,0.0
30,127,3121,0.0
30,127,3156,0.0
30,127,3219,0.0
30,127,3220,0.75
30,127,3222,0.75
30,127,3249,0.75
30,127,3257,0.0
30,127,3326,0.0
30,127,3333,0.0
30,127,3335,0.0
30,127,3340,0.0
30,127,3380,0.9166666666666666
30,127,3382,0.75
30,127,3385,0.0
30,127,3404,0.0
30,127,3405,0.75
30,127,3424,0.0
30,127,3433,-0.5
30,127,3442,0.0
30,127,3447,0.0
30,127,3454,0.0
30,127,3464,0.0
30,127,3499,0.4166666666666667
30,127,3560,0.0
30,127,3574,0.0
30,127,3584,0.0
30,127,3597,0.0
30,127,3600,0.9166666666666666
30,127,3605,-0.5833333333333333
30,127,3621,0.0
30,127,3657,0.0
30,127,3662,0.0
30,127,3680,0.0
30,127,3684,0.0
30,127,3698,0.9166666666666666
30,127,3709,-0.16666666666666663
30,127,3718,-0.41666666666666663
30,127,3754,0.9166666666666666
30,127,3769,0.0
30,127,3773,-0.16666666666666663
30,127,3796,0.0
30,127,3805,0.0
30,127,3815,-0.16666666666666663
30,127,3820,0.0
30,127,3880,-0.33333333333333337
30,127,3915,-0.16666666666666663
30,127,3928,-0.16666666666666663
30,127,3945,-0.16666666666666663
30,127,3969,-0.33333333333333337
30,127,3978,-0.16666666666666663
30,127,4003,0.0
30,127,4007,-0.16666666666666663
30,127,4025,0.0
30,127,4075,0.0
30,127,4083,0.0
30,127,4157,-0.9166666666666666
30,127,4163,-0.16666666666666663
30,127,4176,-0.33333333333333337
30,127,4186,0.16666666666666666
30,127,4192,0.0
30,127,4197,0.0
30,127,4209,0.0
30,127,4213,0.0
30,127,4231,0.5833333333333334
30,127,4237,0.4166666666666667
30,127,4256,0.0
30,127,4261,0.0
30,127,4263,0.0
30,127,4269,0.16666666666666666
30,127,4293,-0.33333333333333337
30,127,4300,0.0
30,127,4313,-0.41666666666666663
30,127,4346,0.0
30,127,4349,0.5833333333333334
30,127,4365,0.0
30,127,4394,0.9166666666666666
30,127,4404,-0.25
30,127,4408,0.0
30,127,4411,0.0
30,127,4436,0.0
30,127,4441,0.16666666666666666
30,127,4442,0.0
30,127,4446,0.0
30,127,4455,0.0
30,127,4480,-0.33333333333333337
30,127,4490,-0.41666666666666663
30,127,4499,0.0
30,127,4501,0.0
30,127,4503,0.9166666666666666
30,127,4506,-0.33333333333333337
30,127,4529,-0.75
30,127,4561,-0.75
30,127,4568,0.4166666666666667
30,127,4569,0.0
30,127,4578,0.0
30,127,4591,0.5833333333333334
30,127,4605,0.0
30,127,4641,0.75
30,127,4664,0.75
30,127,4666,0.0
30,127,4678,0.0
30,127,4686,0.0
30,127,4698,0.3333333333333333
30,127,4703,-0.9166666666666666
30,127,4704,0.25
30,127,4709,0.0
30,127,4719,0.9166666666666666
30,127,4727,0.0
30,127,4744,-0.5
30,127,4746,0.0
30,127,4770,0.0
30,127,4781,0.0
30,127,4813,-0.75
30,127,4851,0.3333333333333333
30,127,4858,0.0
30,127,4870,0.0
30,127,4911,-0.16666666666666663
30,127,4980,0.0
30,127,5002,0.0
30,127,5019,0.16666666666666666
30,127,5061,0.0
30,127,5078,-0.9166666666666666
30,127,5083,0.0
30,127,5095,0.0
30,127,5103,0.9166666666666666
30,127,5107,0.0
30,127,5115,0.0
30,127,5146,-0.75
30,127,5154,0.0
30,127,5180,0.0
30,127,5185,0.0
30,127,5195,0.0
30,127,5203,0.75
30,127,5243,0.0
30,127,5261,0.75
30,127,5282,0.3333333333333333
30,127,5286,0.0
30,127,5301,0.9166666666666666
30,127,5317,0.0
30,127,5324,0.0
30,127,5384,0.0
30,127,5386,0.9166666666666666
30,127,5404,-0.33333333333333337
30,127,5422,0.0
30,127,5433,-0.16666666666666663
30,127,5435,0.0
30,127,5454,0.0
30,127,5462,0.0
30,127,5476,-0.5833333333333333
30,127,5494,-0.41666666666666663
30,127,5511,-0.33333333333333337
30,127,5523,0.0
30,127,5529,0.0
30,127,5550,0.0
30,127,5551,0.0
30,127,5556,0.0
30,127,5564,0.3333333333333333
30,127,5577,0.5833333333333334
30,127,5597,-0.5833333333333333
30,127,5599,-0.5833333333333333
30,127,5609,0.25
30,127,5612,0.9166666666666666
30,127,5625,0.9166666666666666
30,127,5657,0.0
30,127,5684,0.0
30,127,5711,0.0
30,127,5734,0.0
30,127,5788,0.5
30,127,5794,0.0
30,127,5795,0.0
30,127,5816,0.5
30,127,5825,0.0
30,127,5833,0.0
30,127,5834,-0.75
30,127,5835,0.0
30,127,5858,0.0
30,127,5860,-0.41666666666666663
30,127,5902,-0.75
30,127,5903,0.0
30,127,5935,-0.5
30,127,5992,0.5833333333333334
30,127,6002,0.16666666666666666
30,127,6059,-0.16666666666666663
30,127,6076,0.0
30,127,6109,0.0
30,127,6110,0.9166666666666666
30,127,6117,-0.16666666666666663
30,127,6119,-0.16666666666666663
30,127,6142,-0.33333333333333337
30,127,6191,0.0
30,127,6244,0.9166666666666666
30,127,6273,0.0
30,127,6280,0.0
30,127,6406,0.0
30,127,6419,0.0
30,127,6424,0.0
30,127,6431,0.0
30,127,6459,0.0
30,127,6461,0.0
30,127,6497,0.0
30,127,6518,0.0
30,127,6531,-0.16666666666666663
30,127,6577,0.0
30,127,6578,-0.33333333333333337
30,127,6579,0.0
30,127,6580,-0.16666666666666663
30,127,6656,-0.33333333333333337
30,127,6659,0.0
30,127,6663,0.0
30,127,6717,0.16666666666666666
30,127,6729,0.0
30,127,6737,0.0
30,127,6767,0.4166666666666667
30,127,6777,0.0
30,127,6782,0.0
30,127,6792,0.0
30,127,6826,0.0
30,127,6837,0.9166666666666666
30,127,6840,0.9166666666666666
30,127,6850,0.0
30,127,6861,0.0
30,127,6911,0.0
30,127,6925,0.0
30,127,7001,0.0
30,127,7028,0.0
30,127,7037,0.9166666666666666
30,127,7062,0.0
30,127,7089,-0.5833333333333333
30,127,7108,-0.41666666666666663
30,127,7127,0.0
30,127,7130,0.0
30,127,7171,-0.41666666666666663
30,127,7187,0.0
30,127,7204,0.0
30,127,7206,-0.75
30,127,7245,0.0
30,127,7249,0.0
30,127,7274,-0.6666666666666667
30,127,7285,0.0
30,127,7287,0.16666666666666666
30,127,7339,0.0
30,127,7369,0.0
30,127,7379,0.3333333333333333
30,127,7414,0.0
30,127,7440,-0.16666666666666663
