study,cell,proposal,seed,round,S,M,J,allocation_phase,nonempty_questions,mean_trace_count,mean_entropy,mean_normalized_entropy,mean_effective_count,mean_effective_fraction,mean_largest_weight,mean_correct_trace_mass,mean_trace_age,buffer_rows_all_questions,buffer_active_questions,buffer_lifecycle,refresh
common_grid,PIS-S8-B8-U4,question,73,2,8,8,4,fixed_outer_round_weights,8,6,1.3241111598064057,0.7554950530783144,4.114868078335366,0.7094397338612305,0.3210353050380945,0.8925276175141335,0,148,24,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,3,8,8,4,fixed_outer_round_weights,8,6.375,1.426480110196869,0.7843015132327249,4.486132179308603,0.728019812395104,0.27114943973720074,0.9322501346468925,0,199,32,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,4,8,8,4,fixed_outer_round_weights,8,6.625,1.3421959103238865,0.7180129178510942,4.200037141252477,0.6335563976360535,0.31699293479323387,0.8538538385182619,0,252,40,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,5,8,8,4,fixed_outer_round_weights,8,5.75,1.2442461746675122,0.6907276061348211,4.10988994223894,0.6770503780178835,0.3632878866046667,0.9198941150680184,0,298,48,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,6,8,8,4,fixed_outer_round_weights,8,6.625,1.4660437374537758,0.7776273078016904,4.491528526791875,0.6661503308081733,0.2934815511107445,0.7282988149672747,0,351,56,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,7,8,8,4,fixed_outer_round_weights,8,7.5,1.4356128195087139,0.7103389252676172,4.746792784663603,0.6291691806355239,0.30270660668611526,0.7963775927200913,0,411,64,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,8,8,8,4,fixed_outer_round_weights,8,7.625,1.7098607956523884,0.8421905770229783,5.523161794827915,0.7238799189429933,0.19942092895507812,0.7873750198632479,0,472,72,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,9,8,8,4,fixed_outer_round_weights,8,7.25,1.4797559701028575,0.7569699609638065,4.910777451832103,0.6942071021734993,0.33012524247169495,0.8176698889583349,0,530,80,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,10,8,8,4,fixed_outer_round_weights,8,6.5,1.0174776099722185,0.5120018957371322,3.0012348875370543,0.5180048314705589,0.41332713700830936,0.9989347029477358,0,582,88,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,11,8,8,4,fixed_outer_round_weights,8,6.75,1.2328660738358777,0.6167935291360297,4.132725823903249,0.5728563361438811,0.40970501117408276,0.7058616215363145,0,636,96,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,12,8,8,4,fixed_outer_round_weights,8,7.25,1.2882051136385533,0.649823337885997,4.00583923465081,0.550601974913369,0.3310179840773344,0.9325702451169491,0,694,104,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,13,8,8,4,fixed_outer_round_weights,8,6.5,1.1458510415898049,0.6599893614045804,3.7664114494974523,0.6345028321851189,0.44174380227923393,0.8632740043103695,0,746,112,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,14,8,8,4,fixed_outer_round_weights,8,6.375,1.431714291775345,0.7818072010992428,4.749043593784561,0.7445980873270424,0.30438215658068657,0.9099681042134762,0,797,120,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,15,8,8,4,fixed_outer_round_weights,8,6.25,1.1804396515512228,0.640317436875665,3.5173993701140933,0.5474588518279947,0.4224272519350052,0.7432919759303331,0,847,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,16,8,8,4,fixed_outer_round_weights,8,6.125,1.1773115686068336,0.6031166108854783,3.9612771954634103,0.6672183741503435,0.4218400791287422,0.8540913825854659,0,851,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,17,8,8,4,fixed_outer_round_weights,8,5.875,1.291995731858588,0.7383777993628567,3.7814146247855183,0.6378233956609014,0.39545452408492565,0.5307514634914696,0,844,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,18,8,8,4,fixed_outer_round_weights,8,6.375,1.470425001368385,0.7965442034251847,4.414635586912232,0.6910124267521512,0.34995901957154274,0.7105055022984743,0,841,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,19,8,8,4,fixed_outer_round_weights,8,6.5,1.0351515316889384,0.5458354687038116,3.3873848021656414,0.4969458224029314,0.5276768822222948,0.6781586110591888,0,836,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,20,8,8,4,fixed_outer_round_weights,8,4.875,0.8586775712748034,0.5360154835922251,2.6286847108723546,0.5179856775923414,0.553960619494319,0.639999084174633,0,824,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,21,8,8,4,fixed_outer_round_weights,8,5,1.1386387226288603,0.7101386123150507,3.3515546417975552,0.6579716835944994,0.4179402906447649,0.8070601932704449,0,809,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,22,8,8,4,fixed_outer_round_weights,8,4.5,0.8970541889481106,0.541456927879072,2.874669420217817,0.604240754687575,0.5516092963516712,0.7408993719145656,0,791,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,23,8,8,4,fixed_outer_round_weights,8,4.625,1.0159391051057205,0.6356387883910938,2.931046499432779,0.6796533355680573,0.4703927021473646,0.6136007197201252,0,779,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,24,8,8,4,fixed_outer_round_weights,8,5.5,1.0814645468980608,0.6192303203060903,3.162576002687845,0.5478127107095778,0.5151650067418814,0.817351346835494,0,772,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,25,8,8,4,fixed_outer_round_weights,8,5.5,1.0805806263835092,0.6519856386233656,3.053187512969477,0.5718808629219445,0.4854246638715267,0.5482537150382996,0,757,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,26,8,8,4,fixed_outer_round_weights,8,5.75,1.372290472809065,0.7971378373523481,3.9587929787113723,0.6924951552927547,0.2924269959330559,0.7683180249296129,0,748,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,27,8,8,4,fixed_outer_round_weights,8,6.625,1.286019706612164,0.6813640075396009,3.6972032148771907,0.5617972544526381,0.39937492460012436,0.7247328329831362,0,748,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,28,8,8,4,fixed_outer_round_weights,8,6,1.1025644192149295,0.6098502159919469,2.8790458628559312,0.4721696141209114,0.5084009263664484,0.692589852027595,0,740,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,29,8,8,4,fixed_outer_round_weights,8,6.875,1.478422834872033,0.764244471799423,4.852205629960963,0.6947642750030562,0.311291191726923,0.9270573407411575,0,744,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,30,8,8,4,fixed_outer_round_weights,8,6.625,1.5487322613796644,0.8287440949125878,4.842757657641368,0.7412930029174358,0.24836182966828346,0.8719083955511451,0,746,128,fresh_round,outer_round
common_grid,PIS-S8-B8-U4,question,73,31,8,8,4,fixed_outer_round_weights,8,6.75,1.5849988017926016,0.8243104855335524,5.1482471009939355,0.7433803388143122,0.253356559202075,0.8696274552494287,0,748,128,fresh_round,outer_round
persistent_bridge,Q5-U-Joint,answer_derive,31,0,16,4,4,after_last_inner_refresh,4,9.75,0.17429736497057874,0.0704682229011884,1.135305771801898,0.11781442272337729,0.9406456351280212,0.9998017145988004,0,39,4,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,1,16,4,4,after_last_inner_refresh,4,7.75,0.03328527322892845,0.020240553335592514,1.0133178328738888,0.14635449697769232,0.9934757053852081,0.7557501956361491,0,70,8,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,2,16,4,4,after_last_inner_refresh,4,5.25,0.013696846858344042,0.006589352984207997,1.004906248288227,0.24853015632029035,0.9975704401731491,0.5000003143790606,0,91,12,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,3,16,4,4,after_last_inner_refresh,4,6.25,0.16584361270232995,0.06916458062249627,1.2217390468512184,0.3831633636263713,0.9056055545806885,0.40561718662091034,0,116,16,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,4,16,4,4,after_last_inner_refresh,4,7.75,0.2495358442029741,0.11018224263512248,1.2274771456421032,0.3507026554032643,0.9028803110122681,0.5161749538657774,0,147,20,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,5,16,4,4,after_last_inner_refresh,4,8,0.10318479280093575,0.04388823940640783,1.056280561919553,0.15107830378065618,0.9736758470535278,0.9999998642002664,0,179,24,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,6,16,4,4,after_last_inner_refresh,4,7,0.005080513631746915,0.002426194155560661,1.001361089057358,0.1469906909145293,0.9993207305669785,0.7505456206890544,0,207,28,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,7,16,4,4,after_last_inner_refresh,4,7.75,0.04178216655921558,0.01819490605030619,1.0186148322999469,0.15453559141635678,0.9909807741641998,0.7498663477346843,0,238,32,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,8,16,4,4,after_last_inner_refresh,4,8.25,0.0575169652634472,0.02764956085357621,1.023609198790879,0.12616437451034726,0.988875150680542,0.9976578158261581,0,271,36,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,9,16,4,4,after_last_inner_refresh,4,9.75,0.11458730719435124,0.04787960788484085,1.0877462068341892,0.1112742642150889,0.9616179317235947,0.7875878743142342,0,310,40,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,10,16,4,4,after_last_inner_refresh,4,10,0.05825404192394919,0.024239151006952765,1.0283253189094217,0.10801718855745265,0.9865904003381729,0.9999768000712941,0,350,44,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,11,16,4,4,after_last_inner_refresh,4,9,0.3048403144697998,0.13682378283858407,1.3056325804251907,0.15683004175352683,0.889520525932312,0.3306860256113094,0,386,48,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,12,16,4,4,after_last_inner_refresh,4,6.5,0.22560470068637326,0.09775421568563536,1.2031229490692201,0.37401149630361646,0.9138967096805573,0.9999997223187922,0,412,52,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,13,16,4,4,after_last_inner_refresh,4,7,0.19244144862301898,0.0802543219826403,1.2636356760539555,0.2386584380828271,0.8807546198368073,0.9999999941773623,0,440,56,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,14,16,4,4,after_last_inner_refresh,3,10.333333333333334,0.2023650951048134,0.08199525662030228,1.2017069864742993,0.11504106683975085,0.9161167542139689,0.918519943825445,0,471,59,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,15,16,4,4,after_last_inner_refresh,4,7,0.07214410519171036,0.03974996300072801,1.041990845969033,0.16665286164009163,0.9804247915744781,0.7689645648319207,0,499,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,16,16,4,4,after_last_inner_refresh,4,19.5,0.003014837921894482,0.0010099158926025029,1.000637064522415,0.05192328782827581,0.9996816217899323,0.9999467296303732,3.346278099340423,542,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,17,16,4,4,after_last_inner_refresh,4,10.5,0.06985739110719161,0.022946230149978788,1.0386870771704868,0.1996445024521682,0.982036828994751,0.4995519444458954,6.977106227106227,562,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,18,16,4,4,after_last_inner_refresh,4,15.75,0.0808793399159386,0.02702153359670178,1.0359027425887877,0.09075944195743445,0.9826989322900772,0.5077083665217303,4.480012531328321,599,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,19,16,4,4,after_last_inner_refresh,4,20.5,0.19613973860285794,0.06253129611321132,1.1416209463997289,0.0555991198680431,0.9434727728366852,0.9936388170416173,4.609532828282828,645,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,20,16,4,4,after_last_inner_refresh,4,18,0.23383708766195146,0.07700429330177304,1.2667040951923696,0.07050868614948078,0.8789533823728561,0.6493278275484736,7.637121212121212,682,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,21,16,4,4,after_last_inner_refresh,4,19.25,0.19842676006779206,0.06416930284248797,1.1343526362796492,0.06057876990196995,0.9405748695135117,0.9958802880758808,6.337537824494346,727,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,22,16,4,4,after_last_inner_refresh,4,21.5,0.40103620980023597,0.12782068310197514,1.3628589172696888,0.06334591156034787,0.8622627705335617,0.7468643602170277,6.577588932806324,768,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,23,16,4,4,after_last_inner_refresh,4,17.25,0.029101973271891464,0.009918609615553698,1.0104888462657922,0.08594644047910678,0.9948789775371552,0.9999806869256067,5.906797378822551,806,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,24,16,4,4,after_last_inner_refresh,4,19,0.2846599227139136,0.08967665905882768,1.3181483062438466,0.09497787482592221,0.8692898005247116,0.4939462094557661,7.211956521739131,849,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,25,16,4,4,after_last_inner_refresh,4,14.5,0.08840793959303514,0.03310702133063705,1.0409125739807417,0.07861548047802593,0.9802391976118088,0.7567733476622565,6.286363636363636,885,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,26,16,4,4,after_last_inner_refresh,4,20,0.3753681760472037,0.1168217241033756,1.432761713709541,0.07299143456817808,0.8842912316322327,0.9896017052718419,7.314090909090909,930,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,27,16,4,4,after_last_inner_refresh,4,18.75,0.028306486147433908,0.00962048743729376,1.0108366213386488,0.05422850965014521,0.9947021007537842,0.9947062063942607,8.06733131849231,972,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,28,16,4,4,after_last_inner_refresh,4,20.25,0.004481726943998185,0.001418543344540753,1.001212703873273,0.0502364577581164,0.9993948638439178,0.9999989074831985,9.374484004127968,1018,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,31,29,16,4,4,after_last_inner_refresh,4,17,0.2032964207712899,0.06459329468912847,1.2612810182615477,0.07819929847669282,0.8787082880735397,0.5005722390361627,8.960227272727273,1057,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,0,16,4,4,after_last_inner_refresh,4,7.5,0.1004396595864297,0.04972951098859525,1.0472957469338193,0.34190993171484013,0.9774297028779984,0.7539784056072072,0,30,4,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,1,16,4,4,after_last_inner_refresh,4,8.75,0.2700542063727604,0.12718975145646924,1.271022195575445,0.15900010662312533,0.8837964534759521,0.6514380068325604,0,65,8,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,2,16,4,4,after_last_inner_refresh,4,6.25,0.028806103349069124,0.01256494908034758,1.012092259737889,0.1803819564996215,0.994094118475914,0.7500000212400117,0,90,12,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,3,16,4,4,after_last_inner_refresh,4,5,0.0012899562360319718,0.0009192166892246476,1.0002970741674948,0.21078754647181552,0.9998515397310257,0.7501281506628693,0,110,16,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,4,16,4,4,after_last_inner_refresh,4,8.75,0.396116860624582,0.1700416190842879,1.4763155904338585,0.16711949674568854,0.8143962696194649,0.7452810320564498,0,145,20,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,5,16,4,4,after_last_inner_refresh,4,8.5,0.08055377584121758,0.04047004197613735,1.0453024166183011,0.14876275063406133,0.9790022969245911,0.9999991248169084,0,179,24,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,6,16,4,4,after_last_inner_refresh,3,8.666666666666666,0.2866688249318483,0.12923086867476627,1.3414847922213538,0.15560383709001233,0.8499133388201395,0.8024788776883567,0,205,27,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,7,16,4,4,after_last_inner_refresh,4,8.25,0.2161072872090497,0.0901274516985699,1.270579771293805,0.15149243254205905,0.9054866433143616,0.749995254544425,0,238,31,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,8,16,4,4,after_last_inner_refresh,4,8.25,0.0002531403383250908,0.0001185300450712988,1.0000469118382562,0.12421186250007377,0.9999765455722809,0.7500000066077646,0,271,35,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,9,16,4,4,after_last_inner_refresh,4,7,0.030716334242408265,0.012364853100803945,1.0118758515998443,0.16765658918855925,0.9942212104797363,0.7499900655145345,0,299,39,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,10,16,4,4,after_last_inner_refresh,4,5.25,4.945641179762424e-05,3.060290002102261e-05,1.0000077486694043,0.23611256812398881,0.9999961256980896,0.7499974679312637,0,320,43,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,11,16,4,4,after_last_inner_refresh,4,10,0.02671883340358109,0.010199161912234547,1.0101835548450246,0.10828485086655049,0.9950049668550491,0.9998618164410495,0,360,47,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,12,16,4,4,after_last_inner_refresh,4,7,0.00043155803068716995,0.00019692596779309455,1.0000815544744586,0.15070354910078582,0.9999592304229736,0.7500391904419339,0,388,51,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,13,16,4,4,after_last_inner_refresh,4,10.25,0.3274222511920454,0.1386118265370185,1.3710386233922174,0.13293216332431862,0.8223127573728561,0.7044142053342253,0,429,55,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,14,16,4,4,after_last_inner_refresh,4,8,0.02745923701246879,0.01170175533989581,1.0094013502116344,0.20259666500543275,0.9953837543725967,1.0000000054663223,0,461,59,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,15,16,4,4,after_last_inner_refresh,4,9.5,0.034511164610020566,0.020012878109656435,1.0119418843438146,0.13100752434077,0.9940906465053558,0.7534894689594993,0,499,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,16,16,4,4,after_last_inner_refresh,4,20.5,0.2350019280179558,0.07602712054250267,1.2272141161577486,0.05937100095562227,0.9193752110004425,0.7499996147701009,2.867224880382775,542,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,17,16,4,4,after_last_inner_refresh,4,13.75,0.011922552389704622,0.0046345195163016275,1.003569602613406,0.09670801877978713,0.9982226938009262,0.7483705445695221,6.069739819004525,569,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,18,16,4,4,after_last_inner_refresh,4,19.5,0.03966072509142752,0.015053738683033441,1.0154630198628443,0.05690949393706077,0.9924083352088928,0.7442918775454576,4.587841130604288,608,63,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,19,16,4,4,after_last_inner_refresh,4,18.75,0.19211866314550138,0.06044711123118812,1.1192554990206183,0.16080189021726177,0.9477426111698151,0.7377357401113132,5.325,649,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,20,16,4,4,after_last_inner_refresh,4,18.75,0.15311531255983038,0.05041901458747861,1.1644418298476724,0.06636826221487355,0.9318755865097046,0.7502580857866298,3.057878787878788,696,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,21,16,4,4,after_last_inner_refresh,4,18.75,0.07521342636441364,0.02641613398064581,1.0315875739321927,0.05676584667144408,0.984726682305336,0.506891626915787,5.060372522214627,745,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,22,16,4,4,after_last_inner_refresh,4,20.5,0.2508607368822403,0.08066324675829968,1.1720407938216162,0.058126501873160964,0.9230329394340515,0.7452738628869217,6.0677655677655675,788,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,23,16,4,4,after_last_inner_refresh,4,19.25,0.3106905556975723,0.10233063245449255,1.3665489622543288,0.07249303888030528,0.8603368625044823,0.9998951702706089,6.456428571428571,835,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,24,16,4,4,after_last_inner_refresh,4,22.75,0.3505475699497882,0.10961602155824238,1.2470172503562051,0.05464176423158383,0.8982289582490921,0.7994886379480742,6.0152290448343075,889,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,25,16,4,4,after_last_inner_refresh,4,18,0.2904578767974315,0.09915763360334766,1.263790862642061,0.07022447461134308,0.895029827952385,0.8288598778943094,7.966666666666667,932,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,26,16,4,4,after_last_inner_refresh,4,18.75,0.20262414663241735,0.06319777952022064,1.2684952813810861,0.07604575998883266,0.8863864541053772,0.999928352579979,5.2941647597254,975,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,27,16,4,4,after_last_inner_refresh,4,17.5,0.42646625933972104,0.14534055083681838,1.4774064681055714,0.0841160005234046,0.8244988918304443,0.989495949967351,6.4320681511470985,1024,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,28,16,4,4,after_last_inner_refresh,4,23.25,0.1983788445756562,0.065343185672359,1.1041975711473344,0.049074520820772884,0.9526333212852478,0.9853357323957204,8.305917874396135,1078,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,47,29,16,4,4,after_last_inner_refresh,4,19.5,0.2299291630834026,0.07532994982746419,1.182817171477078,0.06561884646845359,0.920589804649353,0.7026855112291586,8.02427807486631,1128,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,0,16,4,4,after_last_inner_refresh,4,9,0.061953083380043246,0.02906613645547684,1.0256694447735861,0.11604821549740554,0.9874340891838074,0.9989714010554293,0,36,4,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,1,16,4,4,after_last_inner_refresh,4,8.5,0.19872452217594444,0.09190038618465714,1.1326166707251542,0.1350163065703842,0.9418826997280121,0.523837397634853,0,70,8,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,2,16,4,4,after_last_inner_refresh,4,6.5,0.022539550327153213,0.011583738374455484,1.0091571473595513,0.15993917305605782,0.9955022484064102,0.25000118935854637,0,96,12,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,3,16,4,4,after_last_inner_refresh,4,8.75,0.08502992137890118,0.03751773329677184,1.047550602479652,0.12984047947040592,0.9782029986381531,0.7518194578884115,0,131,16,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,4,16,4,4,after_last_inner_refresh,4,4.75,1.9855308553202135e-05,1.0349910122000306e-05,1.0000028610424438,0.26071469443463474,0.9999985694885254,0.7500014532289875,0,150,20,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,5,16,4,4,after_last_inner_refresh,4,7.25,0.001714100927330225,0.0007801316731584807,1.0004163977587779,0.14478833073754788,0.9997919797897339,0.9997989581189974,0,179,24,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,6,16,4,4,after_last_inner_refresh,4,6.75,0.2736876621589487,0.131832740833065,1.2827651037875625,0.18908276625667558,0.8793169856071472,0.4740300112517382,0,206,28,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,7,16,4,4,after_last_inner_refresh,4,8.5,0.05778178796169308,0.027777061567994615,1.0320459330196337,0.12374681186103935,0.9848840236663818,0.7499987938462247,0,240,32,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,8,16,4,4,after_last_inner_refresh,4,7.75,0.11384644283933938,0.05442534371669191,1.0876531226439412,0.16555722917274474,0.9617592245340347,0.750486278469026,0,271,36,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,9,16,4,4,after_last_inner_refresh,4,7.5,0.03984265492032464,0.016615745775378672,1.0193586284812854,0.16198715292050214,0.9906679689884186,0.500000238618307,0,301,40,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,10,16,4,4,after_last_inner_refresh,4,8,0.0623516574707005,0.029825160760738486,1.0254891325260136,0.13707817434574954,0.9876209795475006,0.9983785431301903,0,333,44,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,11,16,4,4,after_last_inner_refresh,4,4.5,0.0005827446398528289,0.0002994778973217176,1.00011664961663,0.38989761661189953,0.9999416917562485,0.250000007531908,0,351,48,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,12,16,4,4,after_last_inner_refresh,4,7.75,0.010322134475392871,0.00515571437265616,1.0030219428937581,0.1340401463379024,0.9984935075044632,0.7500068764424943,0,382,52,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,13,16,4,4,after_last_inner_refresh,4,7.25,0.3328128749581438,0.151473740519338,1.388176145586169,0.2132699765702745,0.8329905569553375,0.5088917341786009,0,411,56,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,14,16,4,4,after_last_inner_refresh,4,6.5,0.0072571164999641925,0.003302856773891566,1.002117733870807,0.18426308154120077,0.9989461451768875,0.7500000067065116,0,437,60,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,15,16,4,4,after_last_inner_refresh,4,7.5,0.4064347842797145,0.18497940261100126,1.6235871509965305,0.21055756740562825,0.7842520028352737,1.000000014453837,0,467,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,16,16,4,4,after_last_inner_refresh,4,15,0.14339784975900643,0.04975974346254722,1.1001973452469014,0.07532146064714759,0.956556960940361,0.7500205761104969,5.512917637917638,498,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,17,16,4,4,after_last_inner_refresh,4,13.5,0.11647394209362691,0.040903845252116655,1.0554693324611395,0.11094686943223114,0.9736534804105759,0.9810932143179479,3.0155228758169934,525,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,18,16,4,4,after_last_inner_refresh,4,12.75,0.002137811321828777,0.0007619634941589431,1.000494968167219,0.0859163548638136,0.9997526407241821,0.7499997569157131,5.638174019607844,550,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,19,16,4,4,after_last_inner_refresh,4,16,0.18830536994215227,0.0711274156687295,1.1172300842520788,0.07224730335440487,0.9505903869867325,0.7501447113166736,4.551282051282051,583,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,20,16,4,4,after_last_inner_refresh,4,15,0.2790411319495664,0.10196373781102518,1.3023231863434308,0.08713005777920085,0.8854835033416748,0.764309999029382,5.507088989441931,615,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,21,16,4,4,after_last_inner_refresh,4,15.25,0.4073245595265829,0.1455954126875635,1.4752407071429652,0.09510164620800785,0.8358641713857651,0.3067155144109827,7.32234768907563,647,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,22,16,4,4,after_last_inner_refresh,4,15.25,0.1698179040482893,0.05669842494259174,1.2336588330547555,0.08147569778516113,0.8980963826179504,0.3982284854354763,7.25,679,64,persistent,inner_step
persistent_bridge,Q5-U-Joint,answer_derive,73,23,16,4,4,after_last_inner_refresh,4,14.25,0.15776107532773587,0.05653620239935871,1.1081450209936516,0.08076826628700999,0.9536950439214706,0.25225408689906664,7.0627450980392155,708,64,persistent,inner_step
