dataset,role,algorithm,seed,questions,category,extracted_correct,natural_eos,token_limit,count
svamp,rl,RLOO,1237,1000,multiple_markers,1,0,0,0
svamp,rl,RLOO,1237,1000,multiple_markers,1,0,1,0
svamp,rl,RLOO,1237,1000,multiple_markers,1,1,0,0
svamp,rl,RLOO,1237,1000,multiple_markers,1,1,1,0
svamp,rl,RLOO,1237,1000,one_invalid_or_nonterminal_marker,0,0,0,0
svamp,rl,RLOO,1237,1000,one_invalid_or_nonterminal_marker,0,0,1,0
svamp,rl,RLOO,1237,1000,one_invalid_or_nonterminal_marker,0,1,0,14
svamp,rl,RLOO,1237,1000,one_invalid_or_nonterminal_marker,0,1,1,0
svamp,rl,RLOO,1237,1000,one_invalid_or_nonterminal_marker,1,0,0,0
svamp,rl,RLOO,1237,1000,one_invalid_or_nonterminal_marker,1,0,1,0
svamp,rl,RLOO,1237,1000,one_invalid_or_nonterminal_marker,1,1,0,0
svamp,rl,RLOO,1237,1000,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,frozen_base,base,1201,500,strict_correct,0,0,0,0
math_500,frozen_base,base,1201,500,strict_correct,0,0,1,0
math_500,frozen_base,base,1201,500,strict_correct,0,1,0,0
math_500,frozen_base,base,1201,500,strict_correct,0,1,1,0
math_500,frozen_base,base,1201,500,strict_correct,1,0,0,0
math_500,frozen_base,base,1201,500,strict_correct,1,0,1,0
math_500,frozen_base,base,1201,500,strict_correct,1,1,0,86
math_500,frozen_base,base,1201,500,strict_correct,1,1,1,0
math_500,frozen_base,base,1201,500,strict_valid_wrong,0,0,0,0
math_500,frozen_base,base,1201,500,strict_valid_wrong,0,0,1,1
math_500,frozen_base,base,1201,500,strict_valid_wrong,0,1,0,90
math_500,frozen_base,base,1201,500,strict_valid_wrong,0,1,1,0
math_500,frozen_base,base,1201,500,strict_valid_wrong,1,0,0,0
math_500,frozen_base,base,1201,500,strict_valid_wrong,1,0,1,0
math_500,frozen_base,base,1201,500,strict_valid_wrong,1,1,0,0
math_500,frozen_base,base,1201,500,strict_valid_wrong,1,1,1,0
math_500,frozen_base,base,1201,500,missing_marker,0,0,0,0
math_500,frozen_base,base,1201,500,missing_marker,0,0,1,94
math_500,frozen_base,base,1201,500,missing_marker,0,1,0,166
math_500,frozen_base,base,1201,500,missing_marker,0,1,1,0
math_500,frozen_base,base,1201,500,missing_marker,1,0,0,0
math_500,frozen_base,base,1201,500,missing_marker,1,0,1,0
math_500,frozen_base,base,1201,500,missing_marker,1,1,0,62
math_500,frozen_base,base,1201,500,missing_marker,1,1,1,0
math_500,frozen_base,base,1201,500,multiple_markers,0,0,0,0
math_500,frozen_base,base,1201,500,multiple_markers,0,0,1,0
math_500,frozen_base,base,1201,500,multiple_markers,0,1,0,0
math_500,frozen_base,base,1201,500,multiple_markers,0,1,1,0
math_500,frozen_base,base,1201,500,multiple_markers,1,0,0,0
math_500,frozen_base,base,1201,500,multiple_markers,1,0,1,0
math_500,frozen_base,base,1201,500,multiple_markers,1,1,0,0
math_500,frozen_base,base,1201,500,multiple_markers,1,1,1,0
math_500,frozen_base,base,1201,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,frozen_base,base,1201,500,one_invalid_or_nonterminal_marker,0,0,1,1
math_500,frozen_base,base,1201,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,frozen_base,base,1201,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,frozen_base,base,1201,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,frozen_base,base,1201,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,frozen_base,base,1201,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,frozen_base,base,1201,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,frozen_base,base,1213,500,strict_correct,0,0,0,0
math_500,frozen_base,base,1213,500,strict_correct,0,0,1,0
math_500,frozen_base,base,1213,500,strict_correct,0,1,0,0
math_500,frozen_base,base,1213,500,strict_correct,0,1,1,0
math_500,frozen_base,base,1213,500,strict_correct,1,0,0,0
math_500,frozen_base,base,1213,500,strict_correct,1,0,1,0
math_500,frozen_base,base,1213,500,strict_correct,1,1,0,127
math_500,frozen_base,base,1213,500,strict_correct,1,1,1,0
math_500,frozen_base,base,1213,500,strict_valid_wrong,0,0,0,0
math_500,frozen_base,base,1213,500,strict_valid_wrong,0,0,1,0
math_500,frozen_base,base,1213,500,strict_valid_wrong,0,1,0,153
math_500,frozen_base,base,1213,500,strict_valid_wrong,0,1,1,0
math_500,frozen_base,base,1213,500,strict_valid_wrong,1,0,0,0
math_500,frozen_base,base,1213,500,strict_valid_wrong,1,0,1,0
math_500,frozen_base,base,1213,500,strict_valid_wrong,1,1,0,0
math_500,frozen_base,base,1213,500,strict_valid_wrong,1,1,1,0
math_500,frozen_base,base,1213,500,missing_marker,0,0,0,0
math_500,frozen_base,base,1213,500,missing_marker,0,0,1,86
math_500,frozen_base,base,1213,500,missing_marker,0,1,0,95
math_500,frozen_base,base,1213,500,missing_marker,0,1,1,0
math_500,frozen_base,base,1213,500,missing_marker,1,0,0,0
math_500,frozen_base,base,1213,500,missing_marker,1,0,1,0
math_500,frozen_base,base,1213,500,missing_marker,1,1,0,37
math_500,frozen_base,base,1213,500,missing_marker,1,1,1,0
math_500,frozen_base,base,1213,500,multiple_markers,0,0,0,0
math_500,frozen_base,base,1213,500,multiple_markers,0,0,1,1
math_500,frozen_base,base,1213,500,multiple_markers,0,1,0,0
math_500,frozen_base,base,1213,500,multiple_markers,0,1,1,0
math_500,frozen_base,base,1213,500,multiple_markers,1,0,0,0
math_500,frozen_base,base,1213,500,multiple_markers,1,0,1,0
math_500,frozen_base,base,1213,500,multiple_markers,1,1,0,0
math_500,frozen_base,base,1213,500,multiple_markers,1,1,1,0
math_500,frozen_base,base,1213,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,frozen_base,base,1213,500,one_invalid_or_nonterminal_marker,0,0,1,1
math_500,frozen_base,base,1213,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,frozen_base,base,1213,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,frozen_base,base,1213,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,frozen_base,base,1213,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,frozen_base,base,1213,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,frozen_base,base,1213,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,frozen_base,base,1217,500,strict_correct,0,0,0,0
math_500,frozen_base,base,1217,500,strict_correct,0,0,1,0
math_500,frozen_base,base,1217,500,strict_correct,0,1,0,0
math_500,frozen_base,base,1217,500,strict_correct,0,1,1,0
math_500,frozen_base,base,1217,500,strict_correct,1,0,0,0
math_500,frozen_base,base,1217,500,strict_correct,1,0,1,0
math_500,frozen_base,base,1217,500,strict_correct,1,1,0,66
math_500,frozen_base,base,1217,500,strict_correct,1,1,1,0
math_500,frozen_base,base,1217,500,strict_valid_wrong,0,0,0,0
math_500,frozen_base,base,1217,500,strict_valid_wrong,0,0,1,0
math_500,frozen_base,base,1217,500,strict_valid_wrong,0,1,0,78
math_500,frozen_base,base,1217,500,strict_valid_wrong,0,1,1,0
math_500,frozen_base,base,1217,500,strict_valid_wrong,1,0,0,0
math_500,frozen_base,base,1217,500,strict_valid_wrong,1,0,1,0
math_500,frozen_base,base,1217,500,strict_valid_wrong,1,1,0,0
math_500,frozen_base,base,1217,500,strict_valid_wrong,1,1,1,0
math_500,frozen_base,base,1217,500,missing_marker,0,0,0,0
math_500,frozen_base,base,1217,500,missing_marker,0,0,1,99
math_500,frozen_base,base,1217,500,missing_marker,0,1,0,169
math_500,frozen_base,base,1217,500,missing_marker,0,1,1,0
math_500,frozen_base,base,1217,500,missing_marker,1,0,0,0
math_500,frozen_base,base,1217,500,missing_marker,1,0,1,0
math_500,frozen_base,base,1217,500,missing_marker,1,1,0,84
math_500,frozen_base,base,1217,500,missing_marker,1,1,1,0
math_500,frozen_base,base,1217,500,multiple_markers,0,0,0,0
math_500,frozen_base,base,1217,500,multiple_markers,0,0,1,4
math_500,frozen_base,base,1217,500,multiple_markers,0,1,0,0
math_500,frozen_base,base,1217,500,multiple_markers,0,1,1,0
math_500,frozen_base,base,1217,500,multiple_markers,1,0,0,0
math_500,frozen_base,base,1217,500,multiple_markers,1,0,1,0
math_500,frozen_base,base,1217,500,multiple_markers,1,1,0,0
math_500,frozen_base,base,1217,500,multiple_markers,1,1,1,0
math_500,frozen_base,base,1217,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,frozen_base,base,1217,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,frozen_base,base,1217,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,frozen_base,base,1217,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,frozen_base,base,1217,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,frozen_base,base,1217,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,frozen_base,base,1217,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,frozen_base,base,1217,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,frozen_base,base,1223,500,strict_correct,0,0,0,0
math_500,frozen_base,base,1223,500,strict_correct,0,0,1,0
math_500,frozen_base,base,1223,500,strict_correct,0,1,0,0
math_500,frozen_base,base,1223,500,strict_correct,0,1,1,0
math_500,frozen_base,base,1223,500,strict_correct,1,0,0,0
math_500,frozen_base,base,1223,500,strict_correct,1,0,1,0
math_500,frozen_base,base,1223,500,strict_correct,1,1,0,86
math_500,frozen_base,base,1223,500,strict_correct,1,1,1,0
math_500,frozen_base,base,1223,500,strict_valid_wrong,0,0,0,0
math_500,frozen_base,base,1223,500,strict_valid_wrong,0,0,1,0
math_500,frozen_base,base,1223,500,strict_valid_wrong,0,1,0,95
math_500,frozen_base,base,1223,500,strict_valid_wrong,0,1,1,0
math_500,frozen_base,base,1223,500,strict_valid_wrong,1,0,0,0
math_500,frozen_base,base,1223,500,strict_valid_wrong,1,0,1,0
math_500,frozen_base,base,1223,500,strict_valid_wrong,1,1,0,0
math_500,frozen_base,base,1223,500,strict_valid_wrong,1,1,1,0
math_500,frozen_base,base,1223,500,missing_marker,0,0,0,0
math_500,frozen_base,base,1223,500,missing_marker,0,0,1,100
math_500,frozen_base,base,1223,500,missing_marker,0,1,0,155
math_500,frozen_base,base,1223,500,missing_marker,0,1,1,0
math_500,frozen_base,base,1223,500,missing_marker,1,0,0,0
math_500,frozen_base,base,1223,500,missing_marker,1,0,1,0
math_500,frozen_base,base,1223,500,missing_marker,1,1,0,63
math_500,frozen_base,base,1223,500,missing_marker,1,1,1,0
math_500,frozen_base,base,1223,500,multiple_markers,0,0,0,0
math_500,frozen_base,base,1223,500,multiple_markers,0,0,1,1
math_500,frozen_base,base,1223,500,multiple_markers,0,1,0,0
math_500,frozen_base,base,1223,500,multiple_markers,0,1,1,0
math_500,frozen_base,base,1223,500,multiple_markers,1,0,0,0
math_500,frozen_base,base,1223,500,multiple_markers,1,0,1,0
math_500,frozen_base,base,1223,500,multiple_markers,1,1,0,0
math_500,frozen_base,base,1223,500,multiple_markers,1,1,1,0
math_500,frozen_base,base,1223,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,frozen_base,base,1223,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,frozen_base,base,1223,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,frozen_base,base,1223,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,frozen_base,base,1223,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,frozen_base,base,1223,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,frozen_base,base,1223,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,frozen_base,base,1223,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,frozen_base,base,1229,500,strict_correct,0,0,0,0
math_500,frozen_base,base,1229,500,strict_correct,0,0,1,0
math_500,frozen_base,base,1229,500,strict_correct,0,1,0,0
math_500,frozen_base,base,1229,500,strict_correct,0,1,1,0
math_500,frozen_base,base,1229,500,strict_correct,1,0,0,0
math_500,frozen_base,base,1229,500,strict_correct,1,0,1,0
math_500,frozen_base,base,1229,500,strict_correct,1,1,0,40
math_500,frozen_base,base,1229,500,strict_correct,1,1,1,0
math_500,frozen_base,base,1229,500,strict_valid_wrong,0,0,0,0
math_500,frozen_base,base,1229,500,strict_valid_wrong,0,0,1,0
math_500,frozen_base,base,1229,500,strict_valid_wrong,0,1,0,59
math_500,frozen_base,base,1229,500,strict_valid_wrong,0,1,1,0
math_500,frozen_base,base,1229,500,strict_valid_wrong,1,0,0,0
math_500,frozen_base,base,1229,500,strict_valid_wrong,1,0,1,0
math_500,frozen_base,base,1229,500,strict_valid_wrong,1,1,0,0
math_500,frozen_base,base,1229,500,strict_valid_wrong,1,1,1,0
math_500,frozen_base,base,1229,500,missing_marker,0,0,0,0
math_500,frozen_base,base,1229,500,missing_marker,0,0,1,92
math_500,frozen_base,base,1229,500,missing_marker,0,1,0,236
math_500,frozen_base,base,1229,500,missing_marker,0,1,1,0
math_500,frozen_base,base,1229,500,missing_marker,1,0,0,0
math_500,frozen_base,base,1229,500,missing_marker,1,0,1,0
math_500,frozen_base,base,1229,500,missing_marker,1,1,0,72
math_500,frozen_base,base,1229,500,missing_marker,1,1,1,0
math_500,frozen_base,base,1229,500,multiple_markers,0,0,0,0
math_500,frozen_base,base,1229,500,multiple_markers,0,0,1,1
math_500,frozen_base,base,1229,500,multiple_markers,0,1,0,0
math_500,frozen_base,base,1229,500,multiple_markers,0,1,1,0
math_500,frozen_base,base,1229,500,multiple_markers,1,0,0,0
math_500,frozen_base,base,1229,500,multiple_markers,1,0,1,0
math_500,frozen_base,base,1229,500,multiple_markers,1,1,0,0
math_500,frozen_base,base,1229,500,multiple_markers,1,1,1,0
math_500,frozen_base,base,1229,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,frozen_base,base,1229,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,frozen_base,base,1229,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,frozen_base,base,1229,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,frozen_base,base,1229,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,frozen_base,base,1229,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,frozen_base,base,1229,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,frozen_base,base,1229,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,frozen_base,base,1231,500,strict_correct,0,0,0,0
math_500,frozen_base,base,1231,500,strict_correct,0,0,1,0
math_500,frozen_base,base,1231,500,strict_correct,0,1,0,0
math_500,frozen_base,base,1231,500,strict_correct,0,1,1,0
math_500,frozen_base,base,1231,500,strict_correct,1,0,0,0
math_500,frozen_base,base,1231,500,strict_correct,1,0,1,0
math_500,frozen_base,base,1231,500,strict_correct,1,1,0,74
math_500,frozen_base,base,1231,500,strict_correct,1,1,1,0
math_500,frozen_base,base,1231,500,strict_valid_wrong,0,0,0,0
math_500,frozen_base,base,1231,500,strict_valid_wrong,0,0,1,0
math_500,frozen_base,base,1231,500,strict_valid_wrong,0,1,0,67
math_500,frozen_base,base,1231,500,strict_valid_wrong,0,1,1,0
math_500,frozen_base,base,1231,500,strict_valid_wrong,1,0,0,0
math_500,frozen_base,base,1231,500,strict_valid_wrong,1,0,1,0
math_500,frozen_base,base,1231,500,strict_valid_wrong,1,1,0,0
math_500,frozen_base,base,1231,500,strict_valid_wrong,1,1,1,0
math_500,frozen_base,base,1231,500,missing_marker,0,0,0,0
math_500,frozen_base,base,1231,500,missing_marker,0,0,1,111
math_500,frozen_base,base,1231,500,missing_marker,0,1,0,180
math_500,frozen_base,base,1231,500,missing_marker,0,1,1,0
math_500,frozen_base,base,1231,500,missing_marker,1,0,0,0
math_500,frozen_base,base,1231,500,missing_marker,1,0,1,0
math_500,frozen_base,base,1231,500,missing_marker,1,1,0,65
math_500,frozen_base,base,1231,500,missing_marker,1,1,1,0
math_500,frozen_base,base,1231,500,multiple_markers,0,0,0,0
math_500,frozen_base,base,1231,500,multiple_markers,0,0,1,1
math_500,frozen_base,base,1231,500,multiple_markers,0,1,0,0
math_500,frozen_base,base,1231,500,multiple_markers,0,1,1,0
math_500,frozen_base,base,1231,500,multiple_markers,1,0,0,0
math_500,frozen_base,base,1231,500,multiple_markers,1,0,1,0
math_500,frozen_base,base,1231,500,multiple_markers,1,1,0,0
math_500,frozen_base,base,1231,500,multiple_markers,1,1,1,0
math_500,frozen_base,base,1231,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,frozen_base,base,1231,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,frozen_base,base,1231,500,one_invalid_or_nonterminal_marker,0,1,0,2
math_500,frozen_base,base,1231,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,frozen_base,base,1231,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,frozen_base,base,1231,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,frozen_base,base,1231,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,frozen_base,base,1231,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,frozen_base,base,1237,500,strict_correct,0,0,0,0
math_500,frozen_base,base,1237,500,strict_correct,0,0,1,0
math_500,frozen_base,base,1237,500,strict_correct,0,1,0,0
math_500,frozen_base,base,1237,500,strict_correct,0,1,1,0
math_500,frozen_base,base,1237,500,strict_correct,1,0,0,0
math_500,frozen_base,base,1237,500,strict_correct,1,0,1,0
math_500,frozen_base,base,1237,500,strict_correct,1,1,0,104
math_500,frozen_base,base,1237,500,strict_correct,1,1,1,0
math_500,frozen_base,base,1237,500,strict_valid_wrong,0,0,0,0
math_500,frozen_base,base,1237,500,strict_valid_wrong,0,0,1,1
math_500,frozen_base,base,1237,500,strict_valid_wrong,0,1,0,119
math_500,frozen_base,base,1237,500,strict_valid_wrong,0,1,1,0
math_500,frozen_base,base,1237,500,strict_valid_wrong,1,0,0,0
math_500,frozen_base,base,1237,500,strict_valid_wrong,1,0,1,0
math_500,frozen_base,base,1237,500,strict_valid_wrong,1,1,0,0
math_500,frozen_base,base,1237,500,strict_valid_wrong,1,1,1,0
math_500,frozen_base,base,1237,500,missing_marker,0,0,0,0
math_500,frozen_base,base,1237,500,missing_marker,0,0,1,94
math_500,frozen_base,base,1237,500,missing_marker,0,1,0,101
math_500,frozen_base,base,1237,500,missing_marker,0,1,1,0
math_500,frozen_base,base,1237,500,missing_marker,1,0,0,0
math_500,frozen_base,base,1237,500,missing_marker,1,0,1,0
math_500,frozen_base,base,1237,500,missing_marker,1,1,0,65
math_500,frozen_base,base,1237,500,missing_marker,1,1,1,0
math_500,frozen_base,base,1237,500,multiple_markers,0,0,0,0
math_500,frozen_base,base,1237,500,multiple_markers,0,0,1,4
math_500,frozen_base,base,1237,500,multiple_markers,0,1,0,3
math_500,frozen_base,base,1237,500,multiple_markers,0,1,1,0
math_500,frozen_base,base,1237,500,multiple_markers,1,0,0,0
math_500,frozen_base,base,1237,500,multiple_markers,1,0,1,0
math_500,frozen_base,base,1237,500,multiple_markers,1,1,0,2
math_500,frozen_base,base,1237,500,multiple_markers,1,1,1,0
math_500,frozen_base,base,1237,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,frozen_base,base,1237,500,one_invalid_or_nonterminal_marker,0,0,1,4
math_500,frozen_base,base,1237,500,one_invalid_or_nonterminal_marker,0,1,0,2
math_500,frozen_base,base,1237,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,frozen_base,base,1237,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,frozen_base,base,1237,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,frozen_base,base,1237,500,one_invalid_or_nonterminal_marker,1,1,0,1
math_500,frozen_base,base,1237,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,posterior,AC-ALG1,1201,500,strict_correct,0,0,0,0
math_500,posterior,AC-ALG1,1201,500,strict_correct,0,0,1,0
math_500,posterior,AC-ALG1,1201,500,strict_correct,0,1,0,0
math_500,posterior,AC-ALG1,1201,500,strict_correct,0,1,1,0
math_500,posterior,AC-ALG1,1201,500,strict_correct,1,0,0,0
math_500,posterior,AC-ALG1,1201,500,strict_correct,1,0,1,0
math_500,posterior,AC-ALG1,1201,500,strict_correct,1,1,0,137
math_500,posterior,AC-ALG1,1201,500,strict_correct,1,1,1,0
math_500,posterior,AC-ALG1,1201,500,strict_valid_wrong,0,0,0,0
math_500,posterior,AC-ALG1,1201,500,strict_valid_wrong,0,0,1,0
math_500,posterior,AC-ALG1,1201,500,strict_valid_wrong,0,1,0,121
math_500,posterior,AC-ALG1,1201,500,strict_valid_wrong,0,1,1,0
math_500,posterior,AC-ALG1,1201,500,strict_valid_wrong,1,0,0,0
math_500,posterior,AC-ALG1,1201,500,strict_valid_wrong,1,0,1,0
math_500,posterior,AC-ALG1,1201,500,strict_valid_wrong,1,1,0,0
math_500,posterior,AC-ALG1,1201,500,strict_valid_wrong,1,1,1,0
math_500,posterior,AC-ALG1,1201,500,missing_marker,0,0,0,0
math_500,posterior,AC-ALG1,1201,500,missing_marker,0,0,1,113
math_500,posterior,AC-ALG1,1201,500,missing_marker,0,1,0,92
math_500,posterior,AC-ALG1,1201,500,missing_marker,0,1,1,0
math_500,posterior,AC-ALG1,1201,500,missing_marker,1,0,0,0
math_500,posterior,AC-ALG1,1201,500,missing_marker,1,0,1,0
math_500,posterior,AC-ALG1,1201,500,missing_marker,1,1,0,37
math_500,posterior,AC-ALG1,1201,500,missing_marker,1,1,1,0
math_500,posterior,AC-ALG1,1201,500,multiple_markers,0,0,0,0
math_500,posterior,AC-ALG1,1201,500,multiple_markers,0,0,1,0
math_500,posterior,AC-ALG1,1201,500,multiple_markers,0,1,0,0
math_500,posterior,AC-ALG1,1201,500,multiple_markers,0,1,1,0
math_500,posterior,AC-ALG1,1201,500,multiple_markers,1,0,0,0
math_500,posterior,AC-ALG1,1201,500,multiple_markers,1,0,1,0
math_500,posterior,AC-ALG1,1201,500,multiple_markers,1,1,0,0
math_500,posterior,AC-ALG1,1201,500,multiple_markers,1,1,1,0
math_500,posterior,AC-ALG1,1201,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,posterior,AC-ALG1,1201,500,one_invalid_or_nonterminal_marker,0,0,1,0
math_500,posterior,AC-ALG1,1201,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,posterior,AC-ALG1,1201,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,posterior,AC-ALG1,1201,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,posterior,AC-ALG1,1201,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,posterior,AC-ALG1,1201,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,posterior,AC-ALG1,1201,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,posterior,AC-ALG1,1213,500,strict_correct,0,0,0,0
math_500,posterior,AC-ALG1,1213,500,strict_correct,0,0,1,0
math_500,posterior,AC-ALG1,1213,500,strict_correct,0,1,0,0
math_500,posterior,AC-ALG1,1213,500,strict_correct,0,1,1,0
math_500,posterior,AC-ALG1,1213,500,strict_correct,1,0,0,0
math_500,posterior,AC-ALG1,1213,500,strict_correct,1,0,1,0
math_500,posterior,AC-ALG1,1213,500,strict_correct,1,1,0,104
math_500,posterior,AC-ALG1,1213,500,strict_correct,1,1,1,0
math_500,posterior,AC-ALG1,1213,500,strict_valid_wrong,0,0,0,0
math_500,posterior,AC-ALG1,1213,500,strict_valid_wrong,0,0,1,2
math_500,posterior,AC-ALG1,1213,500,strict_valid_wrong,0,1,0,95
math_500,posterior,AC-ALG1,1213,500,strict_valid_wrong,0,1,1,0
math_500,posterior,AC-ALG1,1213,500,strict_valid_wrong,1,0,0,0
math_500,posterior,AC-ALG1,1213,500,strict_valid_wrong,1,0,1,0
math_500,posterior,AC-ALG1,1213,500,strict_valid_wrong,1,1,0,0
math_500,posterior,AC-ALG1,1213,500,strict_valid_wrong,1,1,1,0
math_500,posterior,AC-ALG1,1213,500,missing_marker,0,0,0,0
math_500,posterior,AC-ALG1,1213,500,missing_marker,0,0,1,112
math_500,posterior,AC-ALG1,1213,500,missing_marker,0,1,0,155
math_500,posterior,AC-ALG1,1213,500,missing_marker,0,1,1,0
math_500,posterior,AC-ALG1,1213,500,missing_marker,1,0,0,0
math_500,posterior,AC-ALG1,1213,500,missing_marker,1,0,1,0
math_500,posterior,AC-ALG1,1213,500,missing_marker,1,1,0,31
math_500,posterior,AC-ALG1,1213,500,missing_marker,1,1,1,0
math_500,posterior,AC-ALG1,1213,500,multiple_markers,0,0,0,0
math_500,posterior,AC-ALG1,1213,500,multiple_markers,0,0,1,0
math_500,posterior,AC-ALG1,1213,500,multiple_markers,0,1,0,0
math_500,posterior,AC-ALG1,1213,500,multiple_markers,0,1,1,0
math_500,posterior,AC-ALG1,1213,500,multiple_markers,1,0,0,0
math_500,posterior,AC-ALG1,1213,500,multiple_markers,1,0,1,0
math_500,posterior,AC-ALG1,1213,500,multiple_markers,1,1,0,0
math_500,posterior,AC-ALG1,1213,500,multiple_markers,1,1,1,0
math_500,posterior,AC-ALG1,1213,500,one_invalid_or_nonterminal_marker,0,0,0,0
math_500,posterior,AC-ALG1,1213,500,one_invalid_or_nonterminal_marker,0,0,1,1
math_500,posterior,AC-ALG1,1213,500,one_invalid_or_nonterminal_marker,0,1,0,0
math_500,posterior,AC-ALG1,1213,500,one_invalid_or_nonterminal_marker,0,1,1,0
math_500,posterior,AC-ALG1,1213,500,one_invalid_or_nonterminal_marker,1,0,0,0
math_500,posterior,AC-ALG1,1213,500,one_invalid_or_nonterminal_marker,1,0,1,0
math_500,posterior,AC-ALG1,1213,500,one_invalid_or_nonterminal_marker,1,1,0,0
math_500,posterior,AC-ALG1,1213,500,one_invalid_or_nonterminal_marker,1,1,1,0
math_500,posterior,AC-ALG1,1217,500,strict_correct,0,0,0,0
math_500,posterior,AC-ALG1,1217,500,strict_correct,0,0,1,0
math_500,posterior,AC-ALG1,1217,500,strict_correct,0,1,0,0
math_500,posterior,AC-ALG1,1217,500,strict_correct,0,1,1,0
math_500,posterior,AC-ALG1,1217,500,strict_correct,1,0,0,0
math_500,posterior,AC-ALG1,1217,500,strict_correct,1,0,1,1
math_500,posterior,AC-ALG1,1217,500,strict_correct,1,1,0,151
math_500,posterior,AC-ALG1,1217,500,strict_correct,1,1,1,0
math_500,posterior,AC-ALG1,1217,500,strict_valid_wrong,0,0,0,0
math_500,posterior,AC-ALG1,1217,500,strict_valid_wrong,0,0,1,1
math_500,posterior,AC-ALG1,1217,500,strict_valid_wrong,0,1,0,130
math_500,posterior,AC-ALG1,1217,500,strict_valid_wrong,0,1,1,0
math_500,posterior,AC-ALG1,1217,500,strict_valid_wrong,1,0,0,0
math_500,posterior,AC-ALG1,1217,500,strict_valid_wrong,1,0,1,0
math_500,posterior,AC-ALG1,1217,500,strict_valid_wrong,1,1,0,0
math_500,posterior,AC-ALG1,1217,500,strict_valid_wrong,1,1,1,0
math_500,posterior,AC-ALG1,1217,500,missing_marker,0,0,0,0
math_500,posterior,AC-ALG1,1217,500,missing_marker,0,0,1,105
math_500,posterior,AC-ALG1,1217,500,missing_marker,0,1,0,81
math_500,posterior,AC-ALG1,1217,500,missing_marker,0,1,1,0
math_500,posterior,AC-ALG1,1217,500,missing_marker,1,0,0,0
math_500,posterior,AC-ALG1,1217,500,missing_marker,1,0,1,0
math_500,posterior,AC-ALG1,1217,500,missing_marker,1,1,0,30
